case_id,activity,enable_time,start_time,end_time,resource
268,W_Follow_up_incomplete_files,2026-03-10 11:27:26.190348+00:00,2026-03-10 11:27:26.190348+00:00,2026-03-10 11:29:41.747145+00:00,10933.0
291,O_ACCEPTED,2026-03-10 11:27:43.723277+00:00,2026-03-10 11:27:43.723277+00:00,2026-03-10 11:27:43.723277+00:00,10881.0
291,A_REGISTERED,2026-03-10 11:27:43.723277+00:00,2026-03-10 11:27:43.723277+00:00,2026-03-10 11:27:43.723277+00:00,10929.0
268,W_Follow_up_incomplete_files,2026-03-10 11:29:41.747145+00:00,2026-03-10 11:29:41.747145+00:00,2026-03-10 11:29:44.089695+00:00,11259.0
268,W_Follow_up_incomplete_files,2026-03-10 11:29:44.089695+00:00,2026-03-10 11:29:44.089695+00:00,2026-03-10 11:35:25.977625+00:00,10609.0
487,W_Follow_up_quotations,2026-03-10 11:30:04.200535+00:00,2026-03-10 11:30:04.200535+00:00,2026-03-10 11:30:04.392480+00:00,10939.0
487,W_Follow_up_quotations,2026-03-10 11:30:04.392480+00:00,2026-03-10 11:30:04.392480+00:00,2026-03-10 11:32:43.673510+00:00,11202.0
456,W_Follow_up_incomplete_files,2026-03-10 11:30:09.295924+00:00,2026-03-10 11:30:09.295924+00:00,2026-03-10 11:30:20.011064+00:00,11289.0
456,W_Follow_up_incomplete_files,2026-03-10 11:30:20.011064+00:00,2026-03-10 11:30:20.011064+00:00,2026-03-10 11:30:32.028393+00:00,10188.0
456,W_Follow_up_incomplete_files,2026-03-10 11:30:32.028393+00:00,2026-03-10 11:30:32.028393+00:00,2026-03-10 11:31:18.149144+00:00,10861.0
456,W_Follow_up_incomplete_files,2026-03-10 11:31:18.149144+00:00,2026-03-10 11:31:18.149144+00:00,2026-03-10 12:03:46.091160+00:00,11189.0
487,O_CANCELLED,2026-03-10 11:32:43.673510+00:00,2026-03-10 11:32:43.673510+00:00,2026-03-10 11:32:43.673510+00:00,10913.0
268,W_Follow_up_incomplete_files,2026-03-10 11:35:25.977625+00:00,2026-03-10 11:35:25.977625+00:00,2026-03-10 11:44:47.553696+00:00,11201.0
102,W_Follow_up_incomplete_files,2026-03-10 11:35:59.421571+00:00,2026-03-10 11:35:59.421571+00:00,2026-03-10 11:36:58.144050+00:00,11121.0
404,W_Follow_up_incomplete_files,2026-03-10 11:36:39.781421+00:00,2026-03-10 11:36:39.781421+00:00,2026-03-10 11:36:50.750650+00:00,10982.0
404,W_Follow_up_incomplete_files,2026-03-10 11:36:50.750650+00:00,2026-03-10 11:36:50.750650+00:00,2026-03-10 12:39:58.768235+00:00,11269.0
102,W_Follow_up_incomplete_files,2026-03-10 11:36:58.144050+00:00,2026-03-10 11:36:58.144050+00:00,2026-03-10 11:37:03.132365+00:00,10809.0
102,W_Follow_up_incomplete_files,2026-03-10 11:37:03.132365+00:00,2026-03-10 11:37:03.132365+00:00,2026-03-10 11:37:20.040064+00:00,10880.0
102,W_Follow_up_incomplete_files,2026-03-10 11:37:20.040064+00:00,2026-03-10 11:37:20.040064+00:00,2026-03-10 11:37:59.821479+00:00,10779.0
102,W_Follow_up_incomplete_files,2026-03-10 11:37:59.821479+00:00,2026-03-10 11:37:59.821479+00:00,2026-03-10 11:38:06.058189+00:00,11009.0
102,W_Follow_up_incomplete_files,2026-03-10 11:38:06.058189+00:00,2026-03-10 11:38:06.058189+00:00,2026-03-10 11:40:13.186474+00:00,10138.0
102,W_Follow_up_incomplete_files,2026-03-10 11:40:13.186474+00:00,2026-03-10 11:40:13.186474+00:00,2026-03-10 11:41:31.979553+00:00,10909.0
102,W_Follow_up_incomplete_files,2026-03-10 11:41:31.979553+00:00,2026-03-10 11:41:31.979553+00:00,2026-03-10 11:41:36.264464+00:00,11299.0
102,W_Follow_up_incomplete_files,2026-03-10 11:41:36.264464+00:00,2026-03-10 11:41:36.264464+00:00,2026-03-10 11:47:11.546249+00:00,11120.0
494,A_SUBMITTED,2026-03-10 11:41:41.418555+00:00,2026-03-10 11:41:41.418555+00:00,2026-03-10 11:41:41.418555+00:00,11079.0
494,A_PARTLYSUBMITTED,2026-03-10 11:41:41.418555+00:00,2026-03-10 11:41:41.418555+00:00,2026-03-10 11:41:41.418555+00:00,10629.0
494,A_PREACCEPTED,2026-03-10 11:41:41.418555+00:00,2026-03-10 11:41:41.418555+00:00,2026-03-10 11:41:41.418555+00:00,11001.0
494,W_Complete_application,2026-03-10 11:41:41.418555+00:00,2026-03-10 11:41:41.418555+00:00,2026-03-10 11:43:18.080956+00:00,10935.0
492,W_Process_leads,2026-03-10 11:42:33.458155+00:00,2026-03-10 11:42:33.458155+00:00,2026-03-10 11:52:03.705601+00:00,11180.0
494,W_Complete_application,2026-03-10 11:43:18.080956+00:00,2026-03-10 11:43:18.080956+00:00,2026-03-10 11:44:48.627779+00:00,10972.0
268,W_Follow_up_incomplete_files,2026-03-10 11:44:47.553696+00:00,2026-03-10 11:44:47.553696+00:00,2026-03-10 11:44:49.758505+00:00,11179.0
494,A_CANCELLED,2026-03-10 11:44:48.627779+00:00,2026-03-10 11:44:48.627779+00:00,2026-03-10 11:44:48.627779+00:00,10789.0
268,W_Follow_up_incomplete_files,2026-03-10 11:44:49.758505+00:00,2026-03-10 11:44:49.758505+00:00,2026-03-10 11:45:43.196360+00:00,11119.0
268,W_Follow_up_incomplete_files,2026-03-10 11:45:43.196360+00:00,2026-03-10 11:45:43.196360+00:00,2026-03-10 11:53:23.306647+00:00,11000.0
102,W_Follow_up_incomplete_files,2026-03-10 11:47:11.546249+00:00,2026-03-10 11:47:11.546249+00:00,2026-03-10 11:56:29.346712+00:00,11122.0
492,A_DECLINED,2026-03-10 11:52:03.705601+00:00,2026-03-10 11:52:03.705601+00:00,2026-03-10 11:52:03.705601+00:00,11169.0
268,W_Follow_up_incomplete_files,2026-03-10 11:53:23.306647+00:00,2026-03-10 11:53:23.306647+00:00,2026-03-10 11:54:07.916941+00:00,10228.0
495,A_SUBMITTED,2026-03-10 11:53:51.756315+00:00,2026-03-10 11:53:51.756315+00:00,2026-03-10 11:53:51.756315+00:00,GLOBAL
495,A_PARTLYSUBMITTED,2026-03-10 11:53:51.756315+00:00,2026-03-10 11:53:51.756315+00:00,2026-03-10 11:53:51.756315+00:00,11029.0
495,W_Process_leads,2026-03-10 11:53:51.756315+00:00,2026-03-10 11:53:51.756315+00:00,2026-03-10 12:02:10.023946+00:00,11339.0
268,W_Follow_up_incomplete_files,2026-03-10 11:54:07.916941+00:00,2026-03-10 11:54:07.916941+00:00,2026-03-10 12:39:52.658611+00:00,10125.0
380,W_Follow_up_incomplete_files,2026-03-10 11:54:12.772706+00:00,2026-03-10 11:54:12.772706+00:00,2026-03-10 11:54:57.070877+00:00,11203.0
380,W_Follow_up_incomplete_files,2026-03-10 11:54:57.070877+00:00,2026-03-10 11:54:57.070877+00:00,2026-03-10 11:55:00.839183+00:00,11019.0
380,W_Follow_up_incomplete_files,2026-03-10 11:55:00.839183+00:00,2026-03-10 11:55:00.839183+00:00,2026-03-10 11:57:33.631285+00:00,10931.0
102,W_Follow_up_incomplete_files,2026-03-10 11:56:29.346712+00:00,2026-03-10 11:56:29.346712+00:00,2026-03-10 11:57:15.037240+00:00,10912.0
102,W_Follow_up_incomplete_files,2026-03-10 11:57:15.037240+00:00,2026-03-10 11:57:15.037240+00:00,2026-03-10 11:57:49.912170+00:00,11200.0
380,W_Follow_up_incomplete_files,2026-03-10 11:57:33.631285+00:00,2026-03-10 11:57:33.631285+00:00,2026-03-10 12:06:08.590719+00:00,11319.0
102,W_Follow_up_incomplete_files,2026-03-10 11:57:49.912170+00:00,2026-03-10 11:57:49.912170+00:00,2026-03-10 11:59:05.503858+00:00,11181.0
102,W_Follow_up_incomplete_files,2026-03-10 11:59:05.503858+00:00,2026-03-10 11:59:05.503858+00:00,2026-03-10 11:59:31.776972+00:00,11111.0
102,W_Follow_up_incomplete_files,2026-03-10 11:59:31.776972+00:00,2026-03-10 11:59:31.776972+00:00,2026-03-10 11:59:32.511435+00:00,11309.0
102,W_Follow_up_incomplete_files,2026-03-10 11:59:32.511435+00:00,2026-03-10 11:59:32.511435+00:00,2026-03-10 11:59:32.683330+00:00,112.0
102,W_Follow_up_incomplete_files,2026-03-10 11:59:32.683330+00:00,2026-03-10 11:59:32.683330+00:00,2026-03-10 12:00:00.996341+00:00,10821.0
102,W_Follow_up_incomplete_files,2026-03-10 12:00:00.996341+00:00,2026-03-10 12:00:00.996341+00:00,2026-03-10 12:01:07.407146+00:00,10899.0
102,W_Follow_up_incomplete_files,2026-03-10 12:01:07.407146+00:00,2026-03-10 12:01:07.407146+00:00,2026-03-10 12:01:27.623087+00:00,11300.0
102,W_Follow_up_incomplete_files,2026-03-10 12:01:27.623087+00:00,2026-03-10 12:01:27.623087+00:00,2026-03-10 12:01:32.441058+00:00,10859.0
102,W_Follow_up_incomplete_files,2026-03-10 12:01:32.441058+00:00,2026-03-10 12:01:32.441058+00:00,2026-03-10 12:02:43.324734+00:00,10914.0
495,A_PREACCEPTED,2026-03-10 12:02:10.023946+00:00,2026-03-10 12:02:10.023946+00:00,2026-03-10 12:02:10.023946+00:00,11002.0
495,W_Complete_application,2026-03-10 12:02:10.023946+00:00,2026-03-10 12:02:10.023946+00:00,2026-03-10 12:03:05.752470+00:00,11049.0
102,W_Follow_up_incomplete_files,2026-03-10 12:02:43.324734+00:00,2026-03-10 12:02:43.324734+00:00,2026-03-10 12:09:57.076464+00:00,11254.0
495,W_Complete_application,2026-03-10 12:03:05.752470+00:00,2026-03-10 12:03:05.752470+00:00,2026-03-10 12:21:41.021035+00:00,10932.0
456,W_Follow_up_incomplete_files,2026-03-10 12:03:46.091160+00:00,2026-03-10 12:03:46.091160+00:00,2026-03-10 12:05:54.352816+00:00,11304.0
456,W_Follow_up_incomplete_files,2026-03-10 12:05:54.352816+00:00,2026-03-10 12:05:54.352816+00:00,2026-03-10 12:06:03.566296+00:00,10910.0
456,W_Follow_up_incomplete_files,2026-03-10 12:06:03.566296+00:00,2026-03-10 12:06:03.566296+00:00,2026-03-10 12:10:09.465755+00:00,10881.0
380,W_Follow_up_incomplete_files,2026-03-10 12:06:08.590719+00:00,2026-03-10 12:06:08.590719+00:00,2026-03-10 12:06:25.275632+00:00,10929.0
380,W_Follow_up_incomplete_files,2026-03-10 12:06:25.275632+00:00,2026-03-10 12:06:25.275632+00:00,2026-03-10 12:07:16.106337+00:00,10933.0
482,W_Follow_up_incomplete_files,2026-03-10 12:06:54.852713+00:00,2026-03-10 12:06:54.852713+00:00,2026-03-10 12:06:57.330044+00:00,11259.0
482,W_Follow_up_incomplete_files,2026-03-10 12:06:57.330044+00:00,2026-03-10 12:06:57.330044+00:00,2026-03-10 12:14:45.841638+00:00,11302.0
380,W_Follow_up_incomplete_files,2026-03-10 12:07:16.106337+00:00,2026-03-10 12:07:16.106337+00:00,2026-03-10 12:07:26.928106+00:00,10939.0
380,W_Follow_up_incomplete_files,2026-03-10 12:07:26.928106+00:00,2026-03-10 12:07:26.928106+00:00,2026-03-10 12:08:49.605736+00:00,10124.0
380,W_Follow_up_incomplete_files,2026-03-10 12:08:49.605736+00:00,2026-03-10 12:08:49.605736+00:00,2026-03-10 12:10:01.106979+00:00,11289.0
102,W_Follow_up_incomplete_files,2026-03-10 12:09:57.076464+00:00,2026-03-10 12:09:57.076464+00:00,2026-03-10 12:28:47.042881+00:00,10188.0
380,W_Follow_up_incomplete_files,2026-03-10 12:10:01.106979+00:00,2026-03-10 12:10:01.106979+00:00,2026-03-10 14:04:08.015902+00:00,10861.0
456,W_Follow_up_incomplete_files,2026-03-10 12:10:09.465755+00:00,2026-03-10 12:10:09.465755+00:00,2026-03-10 12:10:11.640611+00:00,11202.0
456,W_Follow_up_incomplete_files,2026-03-10 12:10:11.640611+00:00,2026-03-10 12:10:11.640611+00:00,2026-03-10 12:11:08.989313+00:00,10913.0
456,W_Follow_up_incomplete_files,2026-03-10 12:11:08.989313+00:00,2026-03-10 12:11:08.989313+00:00,2026-03-10 12:11:18.067825+00:00,10609.0
456,W_Follow_up_incomplete_files,2026-03-10 12:11:18.067825+00:00,2026-03-10 12:11:18.067825+00:00,2026-03-10 12:12:01.868187+00:00,10889.0
456,W_Follow_up_incomplete_files,2026-03-10 12:12:01.868187+00:00,2026-03-10 12:12:01.868187+00:00,2026-03-10 12:12:45.061092+00:00,11003.0
456,W_Follow_up_incomplete_files,2026-03-10 12:12:45.061092+00:00,2026-03-10 12:12:45.061092+00:00,2026-03-10 12:13:31.565502+00:00,10982.0
456,W_Follow_up_incomplete_files,2026-03-10 12:13:31.565502+00:00,2026-03-10 12:13:31.565502+00:00,2026-03-10 12:13:35.888535+00:00,11121.0
456,W_Follow_up_incomplete_files,2026-03-10 12:13:35.888535+00:00,2026-03-10 12:13:35.888535+00:00,2026-03-10 12:13:36.923104+00:00,10809.0
456,W_Follow_up_incomplete_files,2026-03-10 12:13:36.923104+00:00,2026-03-10 12:13:36.923104+00:00,2026-03-10 12:14:12.493339+00:00,10880.0
456,W_Follow_up_incomplete_files,2026-03-10 12:14:12.493339+00:00,2026-03-10 12:14:12.493339+00:00,2026-03-10 12:15:49.480348+00:00,10779.0
482,W_Follow_up_incomplete_files,2026-03-10 12:14:45.841638+00:00,2026-03-10 12:14:45.841638+00:00,2026-03-10 12:32:26.344442+00:00,11009.0
456,W_Follow_up_incomplete_files,2026-03-10 12:15:49.480348+00:00,2026-03-10 12:15:49.480348+00:00,2026-03-10 12:16:45.006461+00:00,10138.0
456,W_Follow_up_incomplete_files,2026-03-10 12:16:45.006461+00:00,2026-03-10 12:16:45.006461+00:00,2026-03-10 12:33:51.029560+00:00,10909.0
495,W_Complete_application,2026-03-10 12:21:41.021035+00:00,2026-03-10 12:21:41.021035+00:00,2026-03-10 12:31:39.504943+00:00,11299.0
496,A_SUBMITTED,2026-03-10 12:22:18.507711+00:00,2026-03-10 12:22:18.507711+00:00,2026-03-10 12:22:18.507711+00:00,11079.0
496,A_PARTLYSUBMITTED,2026-03-10 12:22:18.507711+00:00,2026-03-10 12:22:18.507711+00:00,2026-03-10 12:22:18.507711+00:00,10629.0
496,A_PREACCEPTED,2026-03-10 12:22:18.507711+00:00,2026-03-10 12:22:18.507711+00:00,2026-03-10 12:22:18.507711+00:00,11001.0
496,W_Complete_application,2026-03-10 12:22:18.507711+00:00,2026-03-10 12:22:18.507711+00:00,2026-03-10 12:22:40.839757+00:00,10971.0
496,W_Complete_application,2026-03-10 12:22:40.839757+00:00,2026-03-10 12:22:40.839757+00:00,2026-03-10 12:23:16.389606+00:00,10935.0
496,W_Complete_application,2026-03-10 12:23:16.389606+00:00,2026-03-10 12:23:16.389606+00:00,2026-03-10 12:25:30.524838+00:00,11201.0
496,W_Complete_application,2026-03-10 12:25:30.524838+00:00,2026-03-10 12:25:30.524838+00:00,2026-03-10 12:25:33.446254+00:00,10972.0
496,A_CANCELLED,2026-03-10 12:25:33.446254+00:00,2026-03-10 12:25:33.446254+00:00,2026-03-10 12:25:33.446254+00:00,10789.0
102,W_Follow_up_incomplete_files,2026-03-10 12:28:47.042881+00:00,2026-03-10 12:28:47.042881+00:00,2026-03-10 13:01:24.123630+00:00,11179.0
495,W_Complete_application,2026-03-10 12:31:39.504943+00:00,2026-03-10 12:31:39.504943+00:00,2026-03-10 12:33:43.822478+00:00,11119.0
482,W_Follow_up_incomplete_files,2026-03-10 12:32:26.344442+00:00,2026-03-10 12:32:26.344442+00:00,2026-03-10 12:34:35.740443+00:00,11120.0
495,W_Complete_application,2026-03-10 12:33:43.822478+00:00,2026-03-10 12:33:43.822478+00:00,2026-03-10 12:34:40.127402+00:00,11180.0
456,W_Follow_up_incomplete_files,2026-03-10 12:33:51.029560+00:00,2026-03-10 12:33:51.029560+00:00,2026-03-10 12:44:09.858002+00:00,11169.0
482,W_Follow_up_incomplete_files,2026-03-10 12:34:35.740443+00:00,2026-03-10 12:34:35.740443+00:00,2026-03-10 12:34:48.305427+00:00,11000.0
495,W_Complete_application,2026-03-10 12:34:40.127402+00:00,2026-03-10 12:34:40.127402+00:00,2026-03-10 12:46:22.077194+00:00,GLOBAL
482,W_Follow_up_incomplete_files,2026-03-10 12:34:48.305427+00:00,2026-03-10 12:34:48.305427+00:00,2026-03-10 12:41:09.624319+00:00,11029.0
268,W_Follow_up_incomplete_files,2026-03-10 12:39:52.658611+00:00,2026-03-10 12:39:52.658611+00:00,2026-03-10 12:41:42.604044+00:00,10228.0
404,W_Follow_up_incomplete_files,2026-03-10 12:39:58.768235+00:00,2026-03-10 12:39:58.768235+00:00,2026-03-10 12:40:16.792324+00:00,10862.0
404,W_Follow_up_incomplete_files,2026-03-10 12:40:16.792324+00:00,2026-03-10 12:40:16.792324+00:00,2026-03-10 12:40:23.585673+00:00,11203.0
404,W_Follow_up_incomplete_files,2026-03-10 12:40:23.585673+00:00,2026-03-10 12:40:23.585673+00:00,2026-03-10 12:41:27.880744+00:00,11019.0
482,W_Follow_up_incomplete_files,2026-03-10 12:41:09.624319+00:00,2026-03-10 12:41:09.624319+00:00,2026-03-10 12:46:22.901199+00:00,11122.0
404,W_Follow_up_incomplete_files,2026-03-10 12:41:27.880744+00:00,2026-03-10 12:41:27.880744+00:00,2026-03-10 13:04:22.490653+00:00,10912.0
268,W_Follow_up_incomplete_files,2026-03-10 12:41:42.604044+00:00,2026-03-10 12:41:42.604044+00:00,2026-03-10 12:41:56.979940+00:00,10931.0
268,W_Follow_up_incomplete_files,2026-03-10 12:41:56.979940+00:00,2026-03-10 12:41:56.979940+00:00,2026-03-10 12:42:52.940737+00:00,11200.0
268,W_Follow_up_incomplete_files,2026-03-10 12:42:52.940737+00:00,2026-03-10 12:42:52.940737+00:00,2026-03-10 14:20:20.999481+00:00,11181.0
456,W_Follow_up_incomplete_files,2026-03-10 12:44:09.858002+00:00,2026-03-10 12:44:09.858002+00:00,2026-03-10 12:44:34.533546+00:00,11111.0
456,W_Follow_up_incomplete_files,2026-03-10 12:44:34.533546+00:00,2026-03-10 12:44:34.533546+00:00,2026-03-10 12:53:37.991160+00:00,11309.0
495,W_Complete_application,2026-03-10 12:46:22.077194+00:00,2026-03-10 12:46:22.077194+00:00,2026-03-10 12:50:20.614033+00:00,112.0
482,W_Follow_up_incomplete_files,2026-03-10 12:46:22.901199+00:00,2026-03-10 12:46:22.901199+00:00,2026-03-10 14:06:20.130420+00:00,10821.0
495,A_CANCELLED,2026-03-10 12:50:20.614033+00:00,2026-03-10 12:50:20.614033+00:00,2026-03-10 12:50:20.614033+00:00,10899.0
456,W_Follow_up_incomplete_files,2026-03-10 12:53:37.991160+00:00,2026-03-10 12:53:37.991160+00:00,2026-03-10 12:53:40.692289+00:00,11300.0
456,W_Follow_up_incomplete_files,2026-03-10 12:53:40.692289+00:00,2026-03-10 12:53:40.692289+00:00,2026-03-10 12:54:32.174779+00:00,10859.0
456,W_Follow_up_incomplete_files,2026-03-10 12:54:32.174779+00:00,2026-03-10 12:54:32.174779+00:00,2026-03-10 13:05:18.532259+00:00,11339.0
102,W_Follow_up_incomplete_files,2026-03-10 13:01:24.123630+00:00,2026-03-10 13:01:24.123630+00:00,2026-03-10 13:01:55.508830+00:00,11002.0
102,W_Follow_up_incomplete_files,2026-03-10 13:01:55.508830+00:00,2026-03-10 13:01:55.508830+00:00,2026-03-10 13:03:22.707193+00:00,10914.0
102,W_Follow_up_incomplete_files,2026-03-10 13:03:22.707193+00:00,2026-03-10 13:03:22.707193+00:00,2026-03-10 13:05:14.691881+00:00,11049.0
404,W_Follow_up_incomplete_files,2026-03-10 13:04:22.490653+00:00,2026-03-10 13:04:22.490653+00:00,2026-03-10 13:07:49.863400+00:00,11189.0
102,W_Follow_up_incomplete_files,2026-03-10 13:05:14.691881+00:00,2026-03-10 13:05:14.691881+00:00,2026-03-10 13:13:18.672339+00:00,11304.0
456,W_Follow_up_incomplete_files,2026-03-10 13:05:18.532259+00:00,2026-03-10 13:05:18.532259+00:00,2026-03-10 13:18:02.478345+00:00,10910.0
404,W_Follow_up_incomplete_files,2026-03-10 13:07:49.863400+00:00,2026-03-10 13:07:49.863400+00:00,2026-03-10 13:09:11.394675+00:00,11319.0
404,W_Follow_up_incomplete_files,2026-03-10 13:09:11.394675+00:00,2026-03-10 13:09:11.394675+00:00,2026-03-10 13:09:17.138752+00:00,10929.0
404,W_Follow_up_incomplete_files,2026-03-10 13:09:17.138752+00:00,2026-03-10 13:09:17.138752+00:00,2026-03-10 13:30:55.827549+00:00,10863.0
102,W_Follow_up_incomplete_files,2026-03-10 13:13:18.672339+00:00,2026-03-10 13:13:18.672339+00:00,2026-03-10 13:13:41.110140+00:00,11259.0
102,W_Follow_up_incomplete_files,2026-03-10 13:13:41.110140+00:00,2026-03-10 13:13:41.110140+00:00,2026-03-10 13:36:16.886253+00:00,10933.0
456,W_Follow_up_incomplete_files,2026-03-10 13:18:02.478345+00:00,2026-03-10 13:18:02.478345+00:00,2026-03-10 13:18:21.718610+00:00,10939.0
456,W_Follow_up_incomplete_files,2026-03-10 13:18:21.718610+00:00,2026-03-10 13:18:21.718610+00:00,2026-03-10 13:25:17.480203+00:00,10124.0
497,A_SUBMITTED,2026-03-10 13:24:51.440913+00:00,2026-03-10 13:24:51.440913+00:00,2026-03-10 13:24:51.440913+00:00,11254.0
497,A_PARTLYSUBMITTED,2026-03-10 13:24:51.440913+00:00,2026-03-10 13:24:51.440913+00:00,2026-03-10 13:24:51.440913+00:00,11289.0
497,W_Process_leads,2026-03-10 13:24:51.440913+00:00,2026-03-10 13:24:51.440913+00:00,2026-03-10 13:25:06.736184+00:00,10881.0
497,W_Process_leads,2026-03-10 13:25:06.736184+00:00,2026-03-10 13:25:06.736184+00:00,2026-03-10 13:27:08.604045+00:00,11202.0
456,W_Follow_up_incomplete_files,2026-03-10 13:25:17.480203+00:00,2026-03-10 13:25:17.480203+00:00,2026-03-10 13:27:46.001043+00:00,10913.0
497,A_PREACCEPTED,2026-03-10 13:27:08.604045+00:00,2026-03-10 13:27:08.604045+00:00,2026-03-10 13:27:08.604045+00:00,10609.0
497,W_Complete_application,2026-03-10 13:27:08.604045+00:00,2026-03-10 13:27:08.604045+00:00,2026-03-10 13:33:04.930942+00:00,10889.0
456,W_Follow_up_incomplete_files,2026-03-10 13:27:46.001043+00:00,2026-03-10 13:27:46.001043+00:00,2026-03-10 13:32:39.298631+00:00,11003.0
404,W_Follow_up_incomplete_files,2026-03-10 13:30:55.827549+00:00,2026-03-10 13:30:55.827549+00:00,2026-03-10 13:31:54.122637+00:00,10982.0
404,W_Follow_up_incomplete_files,2026-03-10 13:31:54.122637+00:00,2026-03-10 13:31:54.122637+00:00,2026-03-10 13:31:59.454897+00:00,11121.0
404,W_Follow_up_incomplete_files,2026-03-10 13:31:59.454897+00:00,2026-03-10 13:31:59.454897+00:00,2026-03-10 13:32:12.439096+00:00,10809.0
404,W_Follow_up_incomplete_files,2026-03-10 13:32:12.439096+00:00,2026-03-10 13:32:12.439096+00:00,2026-03-10 14:11:29.779306+00:00,10880.0
456,W_Follow_up_incomplete_files,2026-03-10 13:32:39.298631+00:00,2026-03-10 13:32:39.298631+00:00,2026-03-10 13:32:46.400423+00:00,11302.0
456,W_Follow_up_incomplete_files,2026-03-10 13:32:46.400423+00:00,2026-03-10 13:32:46.400423+00:00,2026-03-10 13:33:25.097511+00:00,10779.0
497,W_Complete_application,2026-03-10 13:33:04.930942+00:00,2026-03-10 13:33:04.930942+00:00,2026-03-10 13:36:32.374183+00:00,10138.0
456,W_Follow_up_incomplete_files,2026-03-10 13:33:25.097511+00:00,2026-03-10 13:33:25.097511+00:00,2026-03-10 13:33:43.409121+00:00,10932.0
456,W_Follow_up_incomplete_files,2026-03-10 13:33:43.409121+00:00,2026-03-10 13:33:43.409121+00:00,2026-03-10 13:51:58.569798+00:00,11079.0
102,W_Follow_up_incomplete_files,2026-03-10 13:36:16.886253+00:00,2026-03-10 13:36:16.886253+00:00,2026-03-10 13:40:32.878702+00:00,10629.0
497,W_Complete_application,2026-03-10 13:36:32.374183+00:00,2026-03-10 13:36:32.374183+00:00,2026-03-10 13:41:58.818676+00:00,11001.0
102,W_Follow_up_incomplete_files,2026-03-10 13:40:32.878702+00:00,2026-03-10 13:40:32.878702+00:00,2026-03-10 17:06:48.164591+00:00,10971.0
497,W_Complete_application,2026-03-10 13:41:58.818676+00:00,2026-03-10 13:41:58.818676+00:00,2026-03-10 14:01:29.393054+00:00,10935.0
498,A_SUBMITTED,2026-03-10 13:44:12.674282+00:00,2026-03-10 13:44:12.674282+00:00,2026-03-10 13:44:12.674282+00:00,11201.0
498,A_PARTLYSUBMITTED,2026-03-10 13:44:12.674282+00:00,2026-03-10 13:44:12.674282+00:00,2026-03-10 13:44:12.674282+00:00,10972.0
498,W_Process_leads,2026-03-10 13:44:12.674282+00:00,2026-03-10 13:44:12.674282+00:00,2026-03-10 13:48:47.106597+00:00,10789.0
499,A_SUBMITTED,2026-03-10 13:47:18.299911+00:00,2026-03-10 13:47:18.299911+00:00,2026-03-10 13:47:18.299911+00:00,10188.0
499,A_PARTLYSUBMITTED,2026-03-10 13:47:18.299911+00:00,2026-03-10 13:47:18.299911+00:00,2026-03-10 13:47:18.299911+00:00,11299.0
499,W_Process_leads,2026-03-10 13:47:18.299911+00:00,2026-03-10 13:47:18.299911+00:00,2026-03-10 13:48:16.074321+00:00,11009.0
499,A_PREACCEPTED,2026-03-10 13:48:16.074321+00:00,2026-03-10 13:48:16.074321+00:00,2026-03-10 13:48:16.074321+00:00,11119.0
499,W_Complete_application,2026-03-10 13:48:16.074321+00:00,2026-03-10 13:48:16.074321+00:00,2026-03-10 13:51:15.192118+00:00,10909.0
498,A_DECLINED,2026-03-10 13:48:47.106597+00:00,2026-03-10 13:48:47.106597+00:00,2026-03-10 13:48:47.106597+00:00,11120.0
499,W_Complete_application,2026-03-10 13:51:15.192118+00:00,2026-03-10 13:51:15.192118+00:00,2026-03-10 13:54:46.982299+00:00,11180.0
456,W_Follow_up_incomplete_files,2026-03-10 13:51:58.569798+00:00,2026-03-10 13:51:58.569798+00:00,2026-03-10 13:53:50.624144+00:00,11000.0
456,W_Follow_up_incomplete_files,2026-03-10 13:53:50.624144+00:00,2026-03-10 13:53:50.624144+00:00,2026-03-10 13:54:47.100542+00:00,10125.0
499,A_ACCEPTED,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,11269.0
499,O_SELECTED,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,10862.0
499,A_FINALIZED,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,11203.0
499,O_CREATED,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,11029.0
499,O_SENT,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,11019.0
499,W_Follow_up_quotations,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:46.982299+00:00,2026-03-10 13:54:59.190721+00:00,10228.0
456,W_Follow_up_incomplete_files,2026-03-10 13:54:47.100542+00:00,2026-03-10 13:54:47.100542+00:00,2026-03-10 13:56:05.725296+00:00,10931.0
499,O_CANCELLED,2026-03-10 13:54:59.190721+00:00,2026-03-10 13:54:59.190721+00:00,2026-03-10 13:54:59.190721+00:00,11200.0
456,W_Follow_up_incomplete_files,2026-03-10 13:56:05.725296+00:00,2026-03-10 13:56:05.725296+00:00,2026-03-10 13:56:49.357513+00:00,11169.0
